2018-08-03 10:36:26,681 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/testMybatis]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.listUser(org.springframework.ui.Model)
2018-08-03 10:36:26,681 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.hello()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/testGit]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.git()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/loginView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.loginView()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/registerView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.registerView()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/personView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.personView()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/checkPass.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.checkPass()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/updatePass.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.updatePass()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/adminIndex.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.adminIndex()
2018-08-03 10:36:26,682 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/userManagement.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.userManagement()
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/adManagement.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.adManagement()
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/kwManagement.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.kwManagement()
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/addKW.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.addKW()
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/checkVerificationCode]}" onto public boolean com.gs.qiuzhi.controller.UserController.checkVerificationCode(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/userLogin.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.userLogin(java.lang.String,java.lang.String,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2018-08-03 10:36:26,683 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/outUserLogin.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.outUserLogin(javax.servlet.http.HttpSession)
2018-08-03 10:36:26,684 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/sendMsg.do]}" onto public com.alibaba.fastjson.JSONObject com.gs.qiuzhi.controller.UserController.sendMsg(com.alibaba.fastjson.JSONObject,javax.servlet.http.HttpSession) throws com.aliyuncs.exceptions.ClientException
2018-08-03 10:36:26,684 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/userRegister.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.userRegister(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2018-08-03 10:36:26,684 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/userUploadedFace.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.userUploadedFace(org.springframework.web.multipart.MultipartFile,org.springframework.web.servlet.mvc.support.RedirectAttributes,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest)
2018-08-03 10:36:26,684 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/updateUserNickName.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.updateUserNickName(java.lang.String,javax.servlet.http.HttpSession)
2018-08-03 10:36:26,684 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/checkOriginalPass.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.checkOriginalPass(java.lang.String,javax.servlet.http.HttpSession)
2018-08-03 10:36:26,685 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/updateNewPass.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.updatePassRequest(java.lang.String,javax.servlet.http.HttpSession)
2018-08-03 10:36:26,688 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-08-03 10:36:26,688 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-08-03 10:36:26,707 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-03 10:36:26,707 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-03 10:36:26,998 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2018-08-03 10:36:27,048 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-08-03 10:36:27,049 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'readDataSource' has been autodetected for JMX exposure
2018-08-03 10:36:27,058 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'readDataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=readDataSource,type=DruidDataSource]
2018-08-03 10:36:27,122 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8088 (http) with context path ''
2018-08-03 10:36:27,126 [restartedMain] INFO  com.gs.qiuzhi.QiuzhiApplication - Started QiuzhiApplication in 3.719 seconds (JVM running for 5.106)
2018-08-03 10:36:42,121 [http-nio-8088-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-08-03 10:36:42,144 [http-nio-8088-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 23 ms
2018-08-03 10:36:45,767 [http-nio-8088-exec-5] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-08-03 10:37:24,808 [http-nio-8088-exec-5] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2018-08-03 10:37:24,836 [http-nio-8088-exec-5] INFO  org.springframework.jdbc.support.SQLErrorCodesFactory - SQLErrorCodes loaded: [DB2, Derby, H2, HDB, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase]
2018-08-03 10:38:00,258 [Thread-14] INFO  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49f9631f: startup date [Fri Aug 03 10:36:24 CST 2018]; root of context hierarchy
2018-08-03 10:38:00,262 [Thread-14] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-08-03 10:38:00,265 [Thread-14] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2018-08-03 10:38:00,270 [Thread-14] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2018-08-03 10:38:00,494 [restartedMain] INFO  com.gs.qiuzhi.QiuzhiApplication - Starting QiuzhiApplication on guoshuaideMacBook-Pro.local with PID 793 (/Users/guoshuai/IdeaProjects/qiuzhi/target/classes started by guoshuai in /Users/guoshuai/IdeaProjects/qiuzhi)
2018-08-03 10:38:00,494 [restartedMain] INFO  com.gs.qiuzhi.QiuzhiApplication - No active profile set, falling back to default profiles: default
